"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0030154","GO:0030154","cell differentiation",313,0.231038196587867,1.86325036385353,1.84634191676447e-05,0.000195852471677042,0.000108492576321537,318,"tags=40%, list=29%, signal=39%","Clu/Apoe/Mt3/Plpp3/Cspg5/Id3/Junb/Ptn/Gfap/Ntrk2/Gja1/Hes5/Ndrg2/Thbs4/Hes1/Dbi/Sox9/Gpm6b/Zfp36/Hopx/Zfp36l1/Id4/Slc1a3/Fos/Ctsl/Cd81/Igfbp5/Btg2/Emp2/Hspa2/Prex2/Bhlhe40/Bcan/Acsl3/Psap/Klf4/Gpm6a/Sfrp1/Atp1b2/Id2/Pbxip1/Mgll/Cebpd/Itm2c/Rgcc/Socs3/Sdc4/Ednrb/Cmtm5/Adamts1/Cd63/Cd9/Zfp36l2/Htra1/Myo6/Jun/Dclk1/Phgdh/Cebpb/Lrp4/Alcam/Mmd2/Notch2/Qk/Nrxn1/Rorb/Ntm/Tnc/Dio2/Lrp1/Jund/Slc9a3r1/Epha5/Ctnnd2/Acsl6/Daam2/Dab1/Adcyap1r1/Nr3c1/Ier2/Cntnap2/Rora/Sirpa/Plagl1/Nr4a1/Tubb2a/Car2/Trps1/Pdcd4/Ttc8/Tst/Dst/Ephb1/Kcnj10/Gfra1/Tmem100/Glo1/Fzd2/Nrbp2/Bcl2/Btg1/Timp2/Sqstm1/Ptprz1/Pdgfrb/Nr2e1/Soat1/Maff/Rgma/Gabbr1/Vcl/Serpine2/Aldh6a1/Tcf7l2/Vim/Impact/Dag1/Vcam1/Fgfr1/Foxo1/Hgf/Wwtr1/Klf2/Neo1"
"GO:0009100","GO:0009100","glycoprotein metabolic process",16,0.641714282142364,2.40607694229631,1.86533055692015e-05,0.000196622264993596,0.000108919003720859,370,"tags=94%, list=34%, signal=63%","Cst3/Mt3/Ctsl/Itm2b/Fbxo2/Itm2c/Tmem59/Mgat5/Bcl2/Soat1/Pmm1/Tcf7l2/Phlda1/Ogt/St8sia1"
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation",46,0.453619790027476,2.5020625467599,1.90863673326945e-05,0.000199929697809975,0.000110751157812082,117,"tags=41%, list=11%, signal=39%","Apoe/Sparc/Ptn/Glul/Gja1/Hes5/Thbs4/Hes1/Sox9/Zfp36/Zfp36l1/Ctsl/Sfrp1/Rgcc/Ednrb/Htra1/F3/Klf9/Jun"
"GO:0015908","GO:0015908","fatty acid transport",14,0.683828364062159,2.44757905987198,1.93749301217417e-05,0.000201691819155522,0.000111727285827893,290,"tags=86%, list=26%, signal=64%","Apoe/Slc1a2/Ntrk2/Gja1/Slc1a3/Acsl3/Myo6/Acsl6/Nr3c1/Slc27a1/Kcnj10/Gabbr1"
"GO:0030155","GO:0030155","regulation of cell adhesion",64,0.396309292130145,2.36667251090651,2.0023644299925e-05,0.000207158196584409,0.000114755388385535,381,"tags=64%, list=35%, signal=44%","Plpp3/Cspg5/Ptn/Hes1/Prnp/Sox9/Gpm6b/Cd81/S1pr1/Emp2/Fam107a/Klf4/Rgcc/Sdc4/Dusp1/Cd63/Cd9/Ccdc80/Cebpb/Tnc/Pcdh8/Lrp1/Epha5/Dab1/Sirpa/Bcl2/Limch1/Ptprz1/Vcl/Serpine2/Dag1/Vcam1/Gsn/Vit/Adk/Calr/Ptpra/Nfkbiz/Il6st/Zfp703/Sox2"
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition",24,-0.556016324835607,-2.40070262169393,2.09407938251184e-05,0.000215317610128212,0.000119275299669063,89,"tags=46%, list=8%, signal=43%","Cdk4/Dbf4/Fbxo5/Anp32b/Cdk1/Ccnb1/Cenpe/Birc5/Ccnd2/Lmnb1/Ube2c"
"GO:0055082","GO:0055082","cellular chemical homeostasis",62,0.393165996189521,2.31670894787775,2.11239415790266e-05,0.000215876378575906,0.000119584829734926,341,"tags=60%, list=31%, signal=44%","Apoe/Mt3/Mt1/Fxyd1/Atp1a2/Gja1/Prnp/Dbi/Slc1a3/S1pr1/Atp1b2/Atp1b1/Ednrb/Mt2/Aqp4/Camk2n1/Nrxn1/Aplp2/Lrp1/Slc9a3r1/Tmbim6/Epha5/Adcyap1r1/Atp1a1/Slc4a4/Car2/Cyba/Fth1/Fzd2/Bcl2/Tcf7l2/Vcam1/Camk2d/Ppt1/Nr1d1/Ogt/Sidt2"
"GO:0043043","GO:0043043","peptide biosynthetic process",121,-0.314806965287356,-2.11596176327152,2.13287162273644e-05,0.00021664805089129,0.000120012298006606,528,"tags=76%, list=48%, signal=44%","Mrpl52/Rpl9/Rpl30/Eif2s2/Gars/Gspt1/Rps15/Rpl11/Eif3a/Ilf3/Rpl13a/Rpl26/Dhfr/Eif4e/Dhx9/Mrpl18/Rps27a/Rpl37/Rpl21/Rpl28/Rpl5/Rps23/Rpl38/Rpl27a/Eef2/Rpl18/Rpl31/Rpl22/Rplp1/Rpl10a/Rpl35a/Rps29/Rpl17/Caprin1/Rps27l/Rpl13/Rpl23/Rps13/Khdrbs1/Rps9/Rps16/Rps12/Rps17/Rpl3/Pa2g4/Rpl19/Rpl37a/Rpl12/Rps7/Rpl41/Rpl15/Rpl23a/Eif4g2/Rps18/Rps28/Rpl24/Egfr/Rpl35/Rplp2/Rps5/Rpl8/Rps4x/Rps20/Eef1b2/Rpl14/Rps8/Rps19/Rpl4/Rpl6/Rplp0/Rps2/Eif5a/Rps3a1/Rpl39/Rps3/Rps24/Rack1/Eef1a1/Ncl/Tyms/Syncrip/Rpl32/Rps26/Rps11/Eif4a1/Npm1/Rpsa/Elavl4/Cdk4/Hnrnpd/Rbm3/Sox4"
"GO:0048869","GO:0048869","cellular developmental process",316,0.224613392734298,1.82199677551355,2.17205633083932e-05,0.000219159868689112,0.000121403720753547,318,"tags=39%, list=29%, signal=39%","Clu/Apoe/Mt3/Plpp3/Cspg5/Id3/Junb/Ptn/Gfap/Ntrk2/Gja1/Hes5/Ndrg2/Thbs4/Hes1/Dbi/Sox9/Gpm6b/Zfp36/Hopx/Zfp36l1/Id4/Slc1a3/Fos/Ctsl/Cd81/Igfbp5/Btg2/Emp2/Hspa2/Prex2/Bhlhe40/Bcan/Acsl3/Psap/Klf4/Gpm6a/Sfrp1/Atp1b2/Id2/Pbxip1/Mgll/Cebpd/Itm2c/Rgcc/Socs3/Sdc4/Ednrb/Cmtm5/Adamts1/Cd63/Cd9/Zfp36l2/Htra1/Myo6/Jun/Dclk1/Phgdh/Cebpb/Lrp4/Alcam/Mmd2/Notch2/Qk/Nrxn1/Rorb/Ntm/Tnc/Dio2/Lrp1/Jund/Slc9a3r1/Epha5/Ctnnd2/Acsl6/Daam2/Dab1/Adcyap1r1/Nr3c1/Ier2/Cntnap2/Rora/Sirpa/Plagl1/Nr4a1/Tubb2a/Car2/Trps1/Pdcd4/Ttc8/Tst/Dst/Ephb1/Kcnj10/Gfra1/Tmem100/Glo1/Fzd2/Nrbp2/Bcl2/Btg1/Timp2/Sqstm1/Ptprz1/Pdgfrb/Nr2e1/Soat1/Maff/Rgma/Gabbr1/Vcl/Serpine2/Aldh6a1/Tcf7l2/Vim/Impact/Dag1/Vcam1/Fgfr1/Foxo1/Hgf/Wwtr1/Klf2/Neo1"
"GO:0030030","GO:0030030","cell projection organization",148,0.292108564476353,2.11568839732834,2.18375286820297e-05,0.000219159868689112,0.000121403720753547,197,"tags=30%, list=18%, signal=29%","Clu/Apoe/Cspg5/Ttyh1/Ptn/Gfap/Ntrk2/Gja1/Hes5/Thbs4/Hes1/Prnp/Prdx6/Gpm6b/S1pr1/Btg2/Emp2/Prex2/Bcan/Klf4/Gpm6a/Sfrp1/Atp1b2/Mgll/Itm2c/Sdc4/Adamts1/Myo6/Jun/Dclk1/Phgdh/Lrp4/Alcam/Qk/Nrxn1/Ntm/Tnc/Lrp1/Slc9a3r1/Epha5/Ctnnd2/Acsl6/Dab1/Nr3c1/Cntnap2"
"GO:0048666","GO:0048666","neuron development",131,0.298540731926703,2.09291155901335,2.23232655841198e-05,0.000222701149517767,0.000123365415070136,197,"tags=33%, list=18%, signal=31%","Clu/Apoe/Ptn/Gfap/Ntrk2/Gja1/Hes5/Thbs4/Hes1/Gpm6b/Slc1a3/Btg2/Prex2/Bcan/Klf4/Gpm6a/Sfrp1/Atp1b2/Id2/Mgll/Itm2c/Sdc4/Ednrb/Adamts1/Myo6/Jun/Dclk1/Phgdh/Lrp4/Alcam/Qk/Nrxn1/Rorb/Ntm/Tnc/Lrp1/Slc9a3r1/Epha5/Ctnnd2/Acsl6/Dab1/Nr3c1/Cntnap2"
"GO:0050673","GO:0050673","epithelial cell proliferation",56,0.412948482238617,2.38036623140204,2.27775113874798e-05,0.000225094753255763,0.000124691353078497,147,"tags=41%, list=13%, signal=37%","Apoe/Sparc/Ptn/Glul/Gja1/Hes5/Thbs4/Hes1/Sox9/Zfp36/Zfp36l1/Ctsl/Igfbp5/Sfrp1/Id2/Rgcc/Ednrb/Htra1/F3/Klf9/Jun/Cebpb/Notch2"
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis",22,-0.591988950061657,-2.48527839887439,2.28318067144867e-05,0.000225094753255763,0.000124691353078497,178,"tags=59%, list=16%, signal=51%","Plk1/Ect2/Kif4/Kif20b/Aurkb/Incenp/Ckap2/Kif23/Racgap1/Birc5/Nusap1/Cenpa/Stmn1"
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process",10,0.748840644199918,2.42571051542579,2.38544057752681e-05,0.000233801076487423,0.000129514225261843,87,"tags=60%, list=8%, signal=56%","Clu/Apoe/Ntrk2/Prnp/Itm2b/Itm2c"
"GO:0051983","GO:0051983","regulation of chromosome segregation",29,-0.549241719862085,-2.51393162719703,2.41473630651905e-05,0.000234795201966824,0.000130064921576899,408,"tags=83%, list=37%, signal=53%","Cdk5rap2/Spdl1/Mad2l1/Smc6/Ttk/Kif2c/Cit/Ndc80/Hnrnpu/Bub3/Rad21/Rcc2/Plk1/Bub1b/Bub1/Tacc3/Aurkb/Pttg1/Fbxo5/Ccnb1/Cenpe/Birc5/Ube2c/Mki67"
"GO:0043271","GO:0043271","negative regulation of ion transport",25,0.544522570846252,2.3966325815416,2.43238035983075e-05,0.000234795201966824,0.000130064921576899,340,"tags=76%, list=31%, signal=54%","Apoe/Atp1a2/Hes1/Gpm6b/Sfrp1/Gnao1/Pea15a/Gem/Slc9a3r1/Tmbim6/Syt11/Lmbrd1/Bcl2/Gabbr1/Serpine2/Neo1/Cry2/Camk2d/Ogt"
"GO:0071496","GO:0071496","cellular response to external stimulus",23,0.570970226832012,2.44004814494221,2.43761128533577e-05,0.000234795201966824,0.000130064921576899,332,"tags=78%, list=30%, signal=56%","Slc1a2/Glul/Atp1a2/Sox9/Fos/Fam107a/Jun/Sesn3/Atp1a1/Nim1k/Lamp2/Bcl2/Tcf7l2/Impact/Dag1/Vcam1/Foxo1/Slc38a3"
"GO:0002181","GO:0002181","cytoplasmic translation",34,-0.498221339805803,-2.40678256100059,2.48725991280736e-05,0.000238208435078008,0.000131955683795253,523,"tags=94%, list=48%, signal=51%","Rpl9/Rpl30/Eif2s2/Gspt1/Rpl11/Eif3a/Rpl13a/Rpl26/Dhx9/Rps23/Rpl38/Eef2/Rpl18/Rpl31/Rpl22/Rplp1/Rpl10a/Rpl35a/Rps29/Rpl17/Rpl19/Rpl15/Rps28/Rpl24/Rpl8/Rpl6/Rplp0/Rps2/Rpl39/Rps26/Eif4a1/Rpsa"
"GO:0001525","GO:0001525","angiogenesis",39,0.478380287411669,2.49864744938333,2.60395588344609e-05,0.000247967617082707,0.000137361787631546,324,"tags=67%, list=30%, signal=49%","Sparc/Ptn/Glul/Ddah1/S1pr1/Emp2/Klf4/S100a1/Rgcc/Adamts1/F3/Jun/Notch2/Nrxn1/Rora/Nr4a1/Sash1/Ephb1/Tmem100/Btg1/Pdgfrb/Nr2e1/Fgfr1/Hgf/Klf2/Rhob"
"GO:0007166","GO:0007166","cell surface receptor signaling pathway",152,0.288734414446483,2.08581207521412,2.72039875955505e-05,0.00025759256050928,0.000142693529939194,450,"tags=66%, list=41%, signal=45%","Apoe/Mt3/Cpe/Plpp3/Ptn/Ntrk2/Hes5/Ndrg2/Hes1/Prnp/Sox9/Fos/Cd81/Igfbp5/Itm2b/Emp2/Timp3/Klf4/Sptbn1/Sfrp1/Itm2c/Socs3/Dkk3/Cd63/Htra1/F3/Jun/Sorbs1/Pea15a/Sesn3/Lrp4/Notch2/Nrxn1/Enho/Lrp1/Slc9a3r1/Mgat5/Epha5/Ctnnd2/Daam2/Dab1/Adcyap1r1/Rora/Slc27a1/Nme7/Sash1/Trps1/Pdcd4/Lmbrd1/Ephb1/Gfra1/Tmem100/Fzd2/Bcl2/Pdgfrb/Ifitm3/Rgma/Crebrf/Serpine2/Tcf7l2/Vim/Fgfr1/Gclm/Foxo1/Hgf/Wwtr1/Neo1/Txnip/Peli2/Thra/Ogt/Plce1/Crlf3/Ptpra/Nfkbiz/Il6st/Gprc5b/Prrx1/Cntfr/Zfp703/Sox2/Meg3/Fermt2/Tob1/Bmpr1b/Fgfr2/Plxnb1/Tspan12/Rarres2/Ptprf/Ctnnbip1/Ntrk3/Sema6d/Sorl1/Sort1/Gnai2/Itgb5/Col1a2/Sirt2/Klf15"
"GO:0034622","GO:0034622","cellular protein-containing complex assembly",113,-0.329170671326121,-2.2070318125749,2.78002328121432e-05,0.000261759495467146,0.000145001805678949,421,"tags=62%, list=38%, signal=43%","Cenpv/Mcm2/Rpl5/Rpl38/Cdk5rap2/Sem1/Smarca4/Rps25/Pak3/Nsg2/Parp1/Psip1/Map1b/Rps27l/Smarca5/Mcm5/Nudt21/Rpl3/Hsp90ab1/Cox7a2/H3f3a/Psrc1/Cenpp/Dbn1/Rbmx/Snrpb/Rpl23a/Hat1/Rps28/Cct2/Rpl24/Mcm3/Cenpk/Rps5/Mcm6/Dlgap5/Ncam1/Rps19/Rpl6/Rplp0/Rps2/Snrpg/Cenph/Snrpd1/Rps3/Lsm4/Cenpw/Lsm2/Hsp90aa1/Snrpe/Mcm7/Snrpf/Hjurp/Hells/Stmn2/H3f3b/Npm1/Nap1l1/Rpsa/Fbxo5/Set/Nasp/Cenpe/Ube2s/Cenpa/Tpx2/Tmsb4x/Tmsb10/Ube2c/Stmn1"
"GO:0000075","GO:0000075","cell cycle checkpoint",32,-0.507749223703355,-2.39532383036234,2.8485719771052e-05,0.000266715454392643,0.000147747161646974,408,"tags=81%, list=37%, signal=53%","Cdk5rap2/Tipin/Ccnd1/Spdl1/Wee1/Brca1/Mad2l1/Rps27l/Topbp1/Ttk/Rpl24/Ndc80/Dtl/Bub3/Rps6/Plk1/Aurka/Bub1b/Clspn/Bub1/Aurkb/Cdk1/Ccnb1/Sox4/Cenpe/Birc5"
"GO:0022603","GO:0022603","regulation of anatomical structure morphogenesis",78,0.365438207957579,2.26093592500031,2.96214444339537e-05,0.000271338269455828,0.00015030797240299,137,"tags=27%, list=12%, signal=25%","Apoe/Cpe/Sparc/Cspg5/Ptn/Glul/Ntrk2/Gja1/Hes1/Sox9/Ddah1/Emp2/Klf4/S100a1/Sfrp1/Rgcc/Adamts1/Aldoa/F3/S100a13/Lrp4"
"GO:0007272","GO:0007272","ensheathment of neurons",17,0.643525581319866,2.44450325191138,2.9627030614807e-05,0.000271338269455828,0.00015030797240299,313,"tags=82%, list=29%, signal=60%","Clu/Ptn/Ntrk2/Hes5/Id4/Psap/Degs1/Cd9/Qk/Kcnj10/Ptprz1/Tcf7l2/Dag1/Hgf"
"GO:0008366","GO:0008366","axon ensheathment",17,0.643525581319866,2.44450325191138,2.9627030614807e-05,0.000271338269455828,0.00015030797240299,313,"tags=82%, list=29%, signal=60%","Clu/Ptn/Ntrk2/Hes5/Id4/Psap/Degs1/Cd9/Qk/Kcnj10/Ptprz1/Tcf7l2/Dag1/Hgf"
"GO:0042552","GO:0042552","myelination",17,0.643525581319866,2.44450325191138,2.9627030614807e-05,0.000271338269455828,0.00015030797240299,313,"tags=82%, list=29%, signal=60%","Clu/Ptn/Ntrk2/Hes5/Id4/Psap/Degs1/Cd9/Qk/Kcnj10/Ptprz1/Tcf7l2/Dag1/Hgf"
"GO:0006820","GO:0006820","anion transport",173,0.274097233994868,2.0193168111098,3.06693728927021e-05,0.000279357983522656,0.000154750497090179,341,"tags=47%, list=31%, signal=39%","Clu/Apoe/Cpe/Slc1a2/Ttyh1/Gfap/Glul/Fxyd1/Ntrk2/Gja1/Prnp/Dbi/Gpm6b/Zfp36/Zfp36l1/Slc1a3/Cd81/Glud1/Sfxn5/Acsl3/Psap/Sptbn1/Sfrp1/Mlc1/Gabrb1/Cd63/Myo6/Aqp4/Sorbs1/Pea15a/Camk2n1/S100a13/Cebpb/Slco1c1/Qk/Nrxn1/Dio2/Lrp1/Pitpnc1/Slc9a3r1/Epha5/Acsl6/Scp2/Syt11/Nr3c1/Slc4a4/Slc27a1/Nme7/Slc7a10/Car2/Pink1/Sec62/Lamp2/Ppp1r3c/Lmbrd1/Cyba/Ttc8/Tst/Selenom/Abca1/Kcnj10/Ttyh3/Soat1/Eps15/Gabbr1/Crebrf/Slc15a2/Arl8a/Tcf7l2/Fgfr1/Gm2a/Neo1/Selenos/Cry2/Rhob/Txnip/Slc38a3/Ppt1/Nr1d1/Slc16a2/Ogt/Sidt2"
"GO:0022008","GO:0022008","neurogenesis",190,0.269192017611756,2.02530005198338,3.08518568393936e-05,0.000279501146285534,0.000154829802175506,200,"tags=31%, list=18%, signal=30%","Clu/Apoe/Mt3/Plpp3/Cspg5/Ptn/Gfap/Ntrk2/Gja1/Hes5/Thbs4/Hes1/Dbi/Sox9/Gpm6b/Id4/Slc1a3/Btg2/Prex2/Bhlhe40/Bcan/Acsl3/Psap/Klf4/Gpm6a/Sfrp1/Atp1b2/Id2/Mgll/Itm2c/Sdc4/Ednrb/Adamts1/Cd9/Myo6/Jun/Dclk1/Phgdh/Cebpb/Lrp4/Alcam/Mmd2/Qk/Nrxn1/Rorb/Ntm/Tnc/Lrp1/Slc9a3r1/Epha5/Ctnnd2/Acsl6/Daam2/Dab1/Nr3c1/Ier2/Cntnap2/Rora"
"GO:0009991","GO:0009991","response to extracellular stimulus",29,0.522174415138071,2.45685266437259,3.20726896443252e-05,0.000288665809996917,0.000159906572300766,332,"tags=69%, list=30%, signal=49%","Apoe/Mt3/Slc1a2/Glul/Zfp36/Fos/Fam107a/Jun/Sesn3/Pcsk1n/Cbs/Nim1k/Lamp2/Sgip1/Bcl2/Tcf7l2/Impact/Vcam1/Foxo1/Slc38a3"
"GO:0015718","GO:0015718","monocarboxylic acid transport",15,0.652261226809232,2.40208320468937,3.23002222025968e-05,0.000288665809996917,0.000159906572300766,290,"tags=80%, list=26%, signal=60%","Slc1a2/Gfap/Ntrk2/Gja1/Slc1a3/Myo6/Slco1c1/Slc9a3r1/Nr3c1/Slc27a1/Kcnj10/Gabbr1"
"GO:0033045","GO:0033045","regulation of sister chromatid segregation",23,-0.571328203792068,-2.44163912019248,3.25339474700741e-05,0.000288665809996917,0.000159906572300766,273,"tags=87%, list=25%, signal=67%","Cdk5rap2/Spdl1/Mad2l1/Ttk/Cit/Ndc80/Hnrnpu/Bub3/Rad21/Plk1/Bub1b/Bub1/Tacc3/Aurkb/Pttg1/Fbxo5/Ccnb1/Cenpe/Birc5/Ube2c"
"GO:0031589","GO:0031589","cell-substrate adhesion",36,0.475576022349251,2.41995262633151,3.25524093612275e-05,0.000288665809996917,0.000159906572300766,319,"tags=64%, list=29%, signal=47%","Cspg5/Ttyh1/Ptn/Gpm6b/Emp2/Fam107a/Bcan/Sfrp1/Atp1b2/Sdc4/Cd63/Sorbs1/Ccdc80/Lrp1/Sirpa/Ephb1/Bcl2/Limch1/Ptprz1/Vcl/Dag1/Vcam1/Vit"
"GO:0098656","GO:0098656","anion transmembrane transport",29,0.52055678982917,2.44924166901374,3.38381105646241e-05,0.000298320515844819,0.000165254801516851,251,"tags=59%, list=23%, signal=46%","Slc1a2/Gfap/Fxyd1/Prnp/Slc1a3/Gabrb1/Sorbs1/Pea15a/Acsl6/Slc27a1/Slc7a10/Car2/Sec62/Lmbrd1/Tst/Abca1/Kcnj10"
"GO:0071805","GO:0071805","potassium ion transmembrane transport",10,0.740808823529412,2.3996931350801,3.39971470921005e-05,0.000298320515844819,0.000165254801516851,292,"tags=100%, list=27%, signal=74%","Atp1a2/Prnp/Slc1a3/Atp1b2/Atp1b1/Cd63/Kcnk2/Atp1a1/Kcnj10/Kcnn2"
"GO:0072659","GO:0072659","protein localization to plasma membrane",21,0.570510567861203,2.38012975438828,3.44265847395797e-05,0.000300515395955914,0.000166470656470994,354,"tags=86%, list=32%, signal=59%","Prnp/Cd81/Emp2/Acsl3/Sptbn1/Atp1b1/Sorbs1/Nrxn1/Lrp1/Slc9a3r1/Tmem59/Scp2/Ttc8/Ppp2r5a/Sqstm1/Camk2d/Camk2g/Tpbg"
"GO:0006836","GO:0006836","neurotransmitter transport",14,0.66963490972886,2.39677742098256,3.53188504347739e-05,0.000306706701184876,0.00016990033315228,199,"tags=71%, list=18%, signal=59%","Slc1a2/Cspg5/Gfap/Ntrk2/Atp1a2/Gpm6b/Myo6/Trim9/Nrxn1/Nrxn2"
"GO:0046486","GO:0046486","glycerolipid metabolic process",22,0.576203419764132,2.42915316482188,3.72510230094452e-05,0.000321818116308402,0.000178271309247589,366,"tags=82%, list=33%, signal=56%","Apoe/Pla2g7/Dbi/Prdx6/Acsl3/Mgll/Socs3/Naaa/Pitpnc1/Acsl6/Slc27a1/Chpt1/Pdgfrb/Abhd4/Tcf7l2/Plcd4/Plce1/Il6st"
"GO:0051050","GO:0051050","positive regulation of transport",91,0.32925087270901,2.12182121995002,3.89823222812822e-05,0.000334553822325788,0.000185326260074956,204,"tags=35%, list=19%, signal=31%","Clu/Apoe/Slc1a2/Glul/Fxyd1/Gja1/Prnp/Dbi/Cd81/Glud1/Hspa2/Acsl3/S100a1/Atp1b2/Mlc1/Rgcc/Lamp1/Sdc4/Atp1b1/Ednrb/Cd63/Sorbs1/Camk2n1/Cebpb/Lrp1/Slc9a3r1/Acsl6/Scp2/Adcyap1r1/Nr3c1/Sirpa/Chchd10"
"GO:0044770","GO:0044770","cell cycle phase transition",81,-0.362284404295088,-2.25981017765808,3.91244326824908e-05,0.000334553822325788,0.000185326260074956,193,"tags=37%, list=18%, signal=33%","Rad21/Ccnb2/Rcc2/Plk1/Bub1b/Clspn/Bub1/Tacc3/Npm1/Aurkb/Cdk4/Dbf4/Fbxo5/Cks1b/Anp32b/Calm2/Cdk1/Nasp/Ccna2/Ezh2/Ccnb1/Sox4/Cenpe/Ube2s/Birc5/Cks2/Ccnd2/Lmnb1/Ube2c/Cenpf"
"GO:0010594","GO:0010594","regulation of endothelial cell migration",13,0.695512413258693,2.47947195078115,3.93911471080692e-05,0.000335124683010782,0.000185642488641822,89,"tags=54%, list=8%, signal=50%","Apoe/Sparc/Plpp3/Glul/Emp2/Klf4/Rgcc"
"GO:0120036","GO:0120036","plasma membrane bounded cell projection organization",147,0.282373007322098,2.04461320039018,4.11445108822259e-05,0.000348273738578842,0.000192926414663069,197,"tags=30%, list=18%, signal=28%","Clu/Apoe/Ttyh1/Ptn/Gfap/Ntrk2/Gja1/Hes5/Thbs4/Hes1/Prnp/Prdx6/Gpm6b/S1pr1/Btg2/Emp2/Prex2/Bcan/Klf4/Gpm6a/Sfrp1/Atp1b2/Mgll/Itm2c/Sdc4/Adamts1/Myo6/Jun/Dclk1/Phgdh/Lrp4/Alcam/Qk/Nrxn1/Ntm/Tnc/Lrp1/Slc9a3r1/Epha5/Ctnnd2/Acsl6/Dab1/Nr3c1/Cntnap2"
"GO:0016042","GO:0016042","lipid catabolic process",28,0.524637733987078,2.43788756262006,4.33961264276129e-05,0.000364340415596877,0.000201826558570811,350,"tags=75%, list=32%, signal=52%","Apoe/Mt3/Pla2g7/Dbi/Prdx6/Psap/Mgll/Naaa/Smpdl3a/Lrp1/Scp2/Acaa2/Acox1/Abhd4/Gm2a/Plcd4/Ppt1/Thra/Acadl/Crtc3/Plce1"
"GO:0042254","GO:0042254","ribosome biogenesis",48,-0.435262158170971,-2.3225296560518,4.41771527805068e-05,0.000364340415596877,0.000201826558570811,493,"tags=85%, list=45%, signal=49%","Rps15/Rpl11/Rpl26/Xpo1/Rpl27/Fbl/Ddx21/Rpl5/Rpl38/Chd7/Lsm6/Rpl10a/Rps25/Rpl35a/Rps27l/Lyar/Rpl7a/Rps16/Rps17/Rpl3/Pa2g4/Rps7/Rpl23a/Rps28/Rpl24/Rpl35/Rps5/Nop56/Rpl14/Rps8/Rps6/Rps19/Rpl6/Rplp0/Rps2/Nop58/Rps24/Ncl/Npm1/Rpsa/Ran"
"GO:0032465","GO:0032465","regulation of cytokinesis",14,-0.659507006325369,-2.40839147973832,4.43410754253324e-05,0.000364340415596877,0.000201826558570811,191,"tags=71%, list=17%, signal=60%","Plk4/Plk1/Aurka/Ect2/Kif20b/Aurkb/Incenp/Kif23/Racgap1/Prc1"
"GO:0098655","GO:0098655","cation transmembrane transport",33,0.492011882412167,2.41380336089148,4.43457134391581e-05,0.000364340415596877,0.000201826558570811,251,"tags=58%, list=23%, signal=46%","Fxyd1/Atp1a2/Prnp/Dbi/Slc1a3/Hspa2/S100a1/Atp1b2/Atp1b1/Cd63/Kcnk2/Nrxn1/Gem/Slc9a3r1/Atp1a1/Slc4a4/Pink1/Cyba/Kcnj10"
"GO:0010033","GO:0010033","response to organic substance",233,0.243890891234625,1.91290572919262,4.43961399170945e-05,0.000364340415596877,0.000201826558570811,222,"tags=30%, list=20%, signal=30%","Clu/Apoe/Mt3/Sparc/Slc1a2/Id3/Glul/Ntrk2/Atp1a2/Gja1/Hes5/Thbs4/Hes1/Prnp/Sox9/Zfp36/Zfp36l1/Slc1a3/Fos/Cd81/Igfbp5/Fam107a/Hspa2/Timp3/Psap/Fbxo2/Klf4/Sfrp1/Scd2/Mlc1/Gnao1/Gabrb1/Socs3/Ednrb/Dusp1/Cd63/Cd9/Zfp36l2/Htra1/F3/Klf9/Jun/Aqp4/Sorbs1/Camk2n1/Sesn3/Cebpb/Mgst1/Notch2/Nrxn1/Ppp1r15a/Rorb/Lrp1/Slc9a3r1/Tmbim6/Epha5/Acsbg1/Cbs/Entpd2/Nr3c1/Ier2/Atp1a1/Rora/Sirpa/Slc27a1/Nr4a1/Nme7/Sash1/Car2"
"GO:0019932","GO:0019932","second-messenger-mediated signaling",22,0.57019968195715,2.4038426612838,4.44030791463341e-05,0.000364340415596877,0.000201826558570811,194,"tags=59%, list=18%, signal=50%","Apoe/Mt1/Ntrk2/Prnp/Sox9/Atp1b1/Ednrb/Mt2/Slc9a3r1/Epha5/Cbs/Cmya5/Adcyap1r1"
"GO:0010631","GO:0010631","epithelial cell migration",22,0.569364350620134,2.40032107898945,4.49990847425738e-05,0.000364340415596877,0.000201826558570811,117,"tags=45%, list=11%, signal=41%","Apoe/Sparc/Plpp3/Glul/Sox9/Emp2/Klf4/Rgcc/Cd63/Jun"
"GO:0090130","GO:0090130","tissue migration",22,0.569364350620134,2.40032107898945,4.49990847425738e-05,0.000364340415596877,0.000201826558570811,117,"tags=45%, list=11%, signal=41%","Apoe/Sparc/Plpp3/Glul/Sox9/Emp2/Klf4/Rgcc/Cd63/Jun"
"GO:0090132","GO:0090132","epithelium migration",22,0.569364350620134,2.40032107898945,4.49990847425738e-05,0.000364340415596877,0.000201826558570811,117,"tags=45%, list=11%, signal=41%","Apoe/Sparc/Plpp3/Glul/Sox9/Emp2/Klf4/Rgcc/Cd63/Jun"
